ImageId,EncodedPixels
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,168577 5 169100 7 169624 8 170146 10 170670 10 171194 11 171717 12 172241 12 172765 11 173289 11 173814 9 174339 7 174864 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,381 11 905 12 1428 13 1952 13 2475 15 2998 16 3522 16 4046 16 4569 17 5093 17 5617 17 6140 18 6664 18 7188 18 7711 19 8235 18 8759 17 9283 17 9807 17 10331 16 10855 15 11379 15 11903 14 12427 12 12951 11 13475 10 13999 10 14524 8 15049 6 15573 6 16097 6 16136 2 16621 7 16656 8 17145 8 17165 4 17179 9 17669 8 17688 8 17702 11 18193 8 18210 12 18226 11 18718 7 18734 12 18750 11 19242 7 19258 12 19274 11 19766 7 19782 12 19796 13 20290 7 20306 27 20814 7 20830 27 21338 9 21354 27 21387 3 21861 10 21878 39 22386 9 22402 40 22910 9 22926 41 23434 9 23449 26 23478 13 23958 9 23973 26 24002 13 24482 9 24496 23 24526 13 25007 8 25020 19 25050 13 25532 7 25544 19 25574 13 26056 7 26067 16 26098 12 26580 8 26591 16 26622 12 27104 27 27145 12 27628 27 27669 12 28152 27 28193 12 28676 27 28717 12 29200 26 29241 12 29724 26 29765 12 30248 25 30289 12 30772 23 30813 11 31295 21 31338 8 31818 12 31863 6 32341 13 32389 3 32865 13 33389 13 33417 7 33913 12 33940 8 34437 12 34462 11 34961 12 34986 12 35485 12 35510 12 36010 11 36034 12 36533 12 36558 12 37057 13 37081 13 37580 15 37604 14 38103 16 38128 14 38627 17 38652 14 39151 17 39176 14 39675 19 39700 13 40198 20 40223 14 40722 22 40747 14 41246 39 41770 40 42294 40 42819 39 43343 38 43868 37 44392 37 44916 37 45441 35 45966 34 46492 32 47017 30 47544 25 48069 15 48594 12 49119 10 49643 10 50167 10 50690 11 51214 11 51737 12 52261 12 52785 11 53309 11 53833 11 54357 12 54882 11 55406 12 55928 13 56452 13 56976 13 57500 13 58024 12 58547 13 59071 13 59595 13 60118 14 60642 14 61166 13 61690 13 62214 12 62738 12 63262 12 63786 12 64310 12 64834 12 65358 11 65884 9 66408 8 66933 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,51240 5 51761 11 52285 11 52808 13 53331 15 53855 15 54379 15 54902 16 55425 17 55949 18 56474 18 56998 18 57522 18 58047 17 58572 16 59097 15 59622 14 60148 12 60673 11 61199 9 61723 9 62247 7 62771 5 63290 10 63812 12 64334 14 64857 15 65380 15 65902 16 66425 17 66948 18 67470 20 67994 20 68518 18 69041 18 69564 18 70088 15 70612 14 71137 11 71662 9 72187 6 72713 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,75335 7 75857 12 76381 12 76904 13 77427 14 77951 14 78474 15 78998 14 79522 14 80046 13 80570 13 81094 13 81617 13 82141 13 82664 14 83188 14 83712 14 84236 13 84760 14 85284 14 85808 14 86332 13 86856 13 87380 13 87905 12 88430 11 88954 9 89480 7 90005 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,131927 6 132450 9 132973 12 133496 13 134019 14 134542 15 135066 15 135589 16 136113 15 136637 14 137161 14 137686 13 138210 12 138734 11 139260 8 139785 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,932 7 1455 8 1978 10 2501 12 3023 17 3545 20 4068 21 4591 21 5115 21 5641 16 6165 15 6689 13 7213 13 7737 14 8261 14 8785 14 9310 16 9834 16 10358 16 10883 15 11408 15 11932 15 12458 13 12983 12 13508 10 14034 8
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,144504 4 145026 7 145549 9 146072 10 146596 10 147120 11 147645 10 148169 9 148693 8 149217 8 149741 8 150265 8 150789 8 151313 8 151836 9 152360 9 152884 9 153409 8 153934 5 154458 3 154983 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,157085 8 157608 12 158132 13 158656 13 159180 13 159704 13 160228 14 160752 15 161276 15 161800 14 162324 14 162848 14 163372 14 163896 14 164420 14 164944 14 165468 14 165992 14 166516 14 167040 13 167564 12 168088 12 168612 12 169135 13 169658 13 170182 12 170706 13 171230 12 171754 12 172278 11 172803 9 173329 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,95787 6 96310 8 96833 11 97357 11 97880 13 98403 15 98927 15 99451 15 99975 15 100498 16 101022 15 101546 15 102069 15 102593 15 103117 15 103640 16 104163 17 104687 16 105211 16 105736 15 106261 14 106785 14 107310 12 107835 10 108367 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,34485 5 35008 7 35531 9 36055 10 36579 10 37103 11 37626 12 38149 13 38673 12 39197 11 39721 11 40245 11 40769 11 41293 11 41817 10 42341 10 42865 10 43389 9 43913 9 44437 8 44961 8 45485 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,65408 2 65929 8 66453 10 66976 11 67499 13 68023 13 68546 14 69069 15 69593 15 70117 16 70641 18 71165 18 71689 18 72213 18 72737 18 73261 18 73785 18 74309 18 74833 18 75357 16 75880 17 76404 16 76928 15 77454 8 77980 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,8818 5 9339 11 9862 12 10385 13 10909 13 11433 14 11956 14 12480 14 13004 14 13528 14 14052 14 14576 14 15100 13 15625 12 16149 12 16673 11 17198 9 17723 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,116789 8 117310 13 117834 14 118357 15 118881 15 119405 15 119929 15 120452 16 120976 16 121500 16 122024 16 122548 16 123072 16 123596 16 124120 16 124644 16 125168 16 125691 17 126215 16 126739 16 127263 16 127787 16 128310 16 128833 16 129357 16 129881 16 130404 15 130927 13 131451 12 131957 8 131975 10 132479 10 132498 11 133003 11 133022 9 133527 12 133545 10 134050 13 134069 11 134573 14 134593 11 135097 14 135116 13 135621 14 135640 13 136145 14 136163 14 136669 14 136687 14 137194 13 137211 14 137717 15 137735 14 138241 15 138259 14 138766 15 138783 14 139290 15 139306 15 139814 31 140338 31 140862 31 141386 31 141910 31 142435 30 142959 30 143483 29 144007 14 144023 12 144531 14 144549 9 145055 13 145074 8 145579 12 145602 1 146104 11 146629 10 147155 7 147680 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,38169 5 38692 6 39215 11 39739 12 40262 19 40785 21 41309 22 41833 22 42356 23 42879 24 43403 24 43927 24 44451 24 44974 25 45498 25 46022 25 46546 25 47069 26 47593 25 48117 25 48641 25 49166 9 49179 12 49691 7 49703 12 50216 1 50227 13 50752 12 51276 12 51803 7 52328 6 52853 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,100529 3 101050 7 101573 9 102097 9 102620 10 103143 11 103667 11 104191 10 104715 9 105239 9 105762 10 106285 11 106809 11 107332 12 107856 12 108380 12 108904 12 109429 11 109953 11 110477 11 111002 10 111527 7 112053 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,54937 6 55459 11 55983 12 56507 13 57030 14 57553 15 58077 15 58601 15 59126 14 59651 13 60175 13 60699 13 61223 13 61747 13 62273 11 62798 10 63325 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,22973 1 23496 2 24020 2 24545 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,26640 2 27164 3 27688 4 28212 4 28737 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,177037 8 177560 10 178083 12 178605 14 179129 15 179653 15 180177 15 180701 15 181224 16 181748 16 182272 15
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,23513 5 24036 7 24559 8 25083 8 25606 10 26130 10 26653 11 27175 13 27698 13 28222 13 28745 14 29268 15 29790 17 30314 17 30839 15 31364 13 31890 9 32414 9 32940 5 33465 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,4653 7 5175 13 5697 16 6218 20 6742 11 6757 4 7265 14 7282 1 7789 18 8313 19 8837 17 9361 17 9885 18 10409 18 10933 16 11458 13 11985 8 12510 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,168143 6 168664 12 169187 14 169711 15 170234 16 170758 16 171282 17 171806 16 172330 16 172854 16 173379 14 173904 12 174430 8
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,152944 1 153467 2 153991 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,56535 3 57058 8 57581 12 58105 13 58629 13 59152 14 59676 14 60199 15 60723 15 61247 15 61771 15 62296 14 62820 14 63345 13 63869 14 64393 14 64917 14 65441 14 65966 13 66492 11 67016 10 67541 8 68066 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,80116 1 80638 7 81161 10 81685 10 82208 11 82732 11 83256 11 83780 11 84304 11 84829 10 85354 9 85878 9 86402 7 86926 7 87450 7 87974 7 88500 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,21460 5 21982 10 22506 10 23029 11 23552 14 24076 14 24601 13 25125 13 25625 6 25649 13 26147 10 26173 13 26671 10 26697 13 27195 9 27221 13 27717 11 27745 13 28241 11 28269 13 28764 13 28793 12 29287 14 29317 11 29811 14 29840 12 30334 14 30363 12 30858 14 30886 12 31382 14 31406 15 31906 14 31926 18 32430 14 32448 20 32954 14 32972 18 33478 14 33496 17 34002 14 34020 17 34526 14 34544 16 35051 14 35067 16 35576 31 36100 31 36624 29 37149 28 37674 9 37685 16 38199 4 38209 16 38733 16 39257 16 39781 15 40306 14 40831 12 41356 10 41881 8 42407 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,101601 3 102123 5 102647 6 103171 8 103694 9 104218 9 104742 9 105266 9 105790 9 106314 9 106838 7 107363 6 107889 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,12005 6 12527 10 13050 11 13572 13 14096 13 14619 16 15142 17 15665 18 16188 20 16712 19 17235 19 17759 18 18283 18 18808 18 19332 18 19858 15 20384 12 20910 9 21435 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,144584 1 145105 7 145627 11 146150 12 146674 12 147198 12 147721 13 148245 13 148769 13 149293 13 149817 13 150341 13 150865 13 151389 13 151913 13 152437 13 152961 12 153486 11 154009 12 154533 12 155057 12 155582 10 156106 9 156630 9 157155 8 157680 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,115767 2 116289 4 116812 7 117335 8 117858 9 118382 9 118906 11 119430 11 119954 11 120478 11 121001 12 121525 12 122048 13 122572 13 123096 11 123620 11 124144 11 124668 11 125192 11 125716 11 126240 11 126764 11 127288 11 127812 11 128336 11 128860 11 129384 11 129908 11 130432 11 130956 11 131480 9 132006 6 132531 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,78566 3 79087 8 79610 9 80134 9 80658 9 81181 10 81704 11 82228 11 82752 11 83276 11 83800 11 84325 10 84849 10 85373 10 85898 9 86422 9 86946 9 87470 8 87995 6 88522 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,499 14 1021 19 1544 20 2067 21 2591 22 3115 22 3638 23 4162 22 4687 21 5211 21 5736 20 6260 18 6786 16 7311 15 7840 10 8361 2 8364 10 8882 17 9404 19 9927 21 10450 22 10973 23 11496 23 12020 23 12544 22 13068 18 13592 15 13613 1 14116 15 14135 4 14641 24 15165 24 15689 24 16214 5 16224 13 16739 3 16750 11 17277 8 17803 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,62858 5 63379 10 63902 11 64425 13 64949 14 65473 14 65997 14 66522 13 67046 13 67570 13 68094 13 68618 13 69142 13 69665 14 70189 14 70713 14 71237 13 71761 12 72285 12 72809 11 73333 11 73857 11 74380 10 74904 9 75428 8 75953 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,46093 4 46616 8 47139 9 47663 11 48187 11 48709 13 49233 13 49756 14 50280 14 50804 15 51328 15 51852 16 52376 15 52901 14 53425 14 53950 13 54475 11 54999 11 55524 10 56049 8 56574 6 57100 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,109500 3 110021 8 110544 10 111068 10 111592 11 112116 12 112639 13 113163 13 113686 15 114210 15 114734 16 114755 1 115258 17 115278 3 115782 17 115801 4 116306 17 116324 5 116830 23 117355 22 117880 21 118404 21 118928 21 119452 21 119977 20 120501 20 121025 20 121550 19 122074 19 122598 19 123124 17 123648 17 124174 15 124699 6 124709 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,33000 5 33523 13 34047 13 34569 15 35093 15 35617 15 36140 16 36664 16 37187 17 37711 17 38235 17 38759 17 39283 17 39807 15 40331 14 40856 11 41381 9 41906 7 42432 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,80159 3 80683 5 81207 5 81730 6 82253 7 82777 7 83301 7 83825 7 84349 7 84873 7 85396 9 85919 10 86443 10 86967 10 87491 10 88015 10 88539 9 89063 9 89587 9 90111 8 90637 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,157199 1 157721 4 158244 5 158767 6 159291 6 159814 7 160337 8 160861 8 161385 8 161909 8 162433 8 162956 9 163480 9 164004 9 164528 9 165052 9 165576 9 166098 11 166622 11 167146 11 167670 11 168194 11 168718 11 169242 11 169766 11 170290 11 170814 11 171338 11 171862 11 172386 11 172911 10 173436 9 173961 8 174489 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,1046 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,58163 1 58686 2 59210 2 59734 2 60259 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,51875 1 52399 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,187906 5 188417 6 188929 8 189441 9 189953 10 190465 10 190977 11 191489 12 192001 13 192513 13 193025 14 193537 15 194049 15 194561 15 195073 15 195585 15 196097 16 196609 16 197121 16 197633 16 198145 15 198657 15 199169 15 199681 14 200193 13 200705 12 201217 8 201729 7 202242 4 202754 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,228910 16 229422 17 229933 20 230444 21 230956 22 231467 24 231979 24 232491 25 233003 26 233516 26 234029 26 234541 33 235054 32 235567 31 236079 35 236593 33 237105 33 237618 33 238132 32 238644 32 239157 32 239669 32 240181 33 240691 35 241202 36 241713 37 242218 44 242729 43 243241 43 243748 48 244259 49 244770 50 245274 54 245785 55 246296 56 246807 55 247319 55 247829 57 248341 59 248853 59 249364 64 249876 64 250387 65 250898 70 251410 70 251921 71 252433 73 252945 73 253456 74 253967 75 254477 77 254989 77 255496 83 256006 85 256514 89 257025 90 257537 90 258049 91 258561 92 259073 92 259585 93 260097 94 260609 94 261121 97 261232 1 261633 99 261742 4 262145 100 262253 6 262657 101 262765 6 263169 102 263277 7 263681 104 263789 7 264193 29 264223 76 264301 7 264705 26 264742 78 265217 26 265257 75 265729 25 265769 75 266241 24 266282 76 266753 24 266796 82 267265 23 267308 23 267335 56 267777 23 267821 21 267848 57 268289 22 268334 19 268362 55 268801 22 268847 18 268875 55 269313 22 269359 18 269388 56 269825 22 269872 17 269902 6 269916 40 270337 21 270385 16 270430 38 270849 20 270897 16 270944 36 271361 20 271409 16 271457 35 271873 18 271921 15 271973 6 271984 1 271990 14 272385 17 272434 13 272505 10 272897 16 272946 13 273019 8 273409 14 273459 12 273921 14 273971 12 274433 12 274484 10 274945 12 274996 9 275457 11 275509 8 275970 7 276022 6 276482 6 276535 3 276995 3
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,165907 7 166419 11 166929 15 167439 18 167951 19 168461 22 168972 26 169483 27 169995 27 170507 29 171018 30 171529 31 172041 31 172553 31 173065 32 173576 33 174087 34 174599 34 175111 34 175623 34 176134 34 176646 33 177157 34 177669 33 178180 31 178691 31 179203 29 179715 26 180226 26 180738 25 181250 24 181762 23 182275 22 182787 21 183300 19 183812 18 184325 16 184839 11 185352 9 185865 7
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,205340 11 205850 14 206361 16 206872 19 207383 23 207894 24 208405 25 208917 27 209428 28 209939 29 210450 30 210962 30 211473 33 211985 33 212497 33 213009 33 213521 33 214032 34 214544 34 215056 34 215568 33 216080 33 216592 33 217104 32 217616 32 218128 32 218640 31 219153 30 219665 30 220176 30 220688 30 221200 29 221713 28 222225 27 222737 25 223250 22 223763 20 224275 19 224788 17 225302 13 225817 7
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,164512 15 165023 17 165534 20 166046 22 166557 24 167068 26 167579 28 168091 28 168602 30 169114 30 169626 30 170033 6 170139 29 170545 6 170651 29 171057 9 171163 28 171569 10 171676 27 172081 11 172189 26 172593 13 172702 25 173105 14 173214 25 173617 14 173676 17 173726 25 174128 17 174181 24 174238 25 174640 18 174692 28 174752 23 175152 18 175203 30 175264 23 175664 18 175713 33 175777 22 176176 18 176224 40 176294 18 176688 19 176736 40 176806 18 177200 19 177247 41 177319 18 177712 19 177759 42 177817 7 177831 18 178224 20 178266 47 178327 10 178343 19 178735 21 178777 49 178839 10 178855 19 179247 22 179288 51 179350 12 179366 20 179759 93 179859 16 179878 21 180271 94 180370 18 180389 22 180781 141 181292 142 181804 141 182314 143 182824 145 183335 145 183847 145 184358 145 184869 146 185380 147 185892 127 186021 17 186404 125 186533 17 186916 125 187046 16 187429 124 187559 14 187942 105 188050 15 188072 13 188454 105 188563 13 188585 11 188967 103 189077 9 189099 8 189480 101 189590 7 189611 8 189993 100 190506 3 190515 90 191030 87 191542 86 192054 86 192566 86 193077 87 193589 87 194101 86 194612 86 195124 85 195634 52 195695 23 196142 54 196208 20 196654 54 196721 18 197166 54 197235 13 197678 54 197749 10 198190 53 198262 5 198702 52 199214 52 199728 50 200241 49 200753 46 201268 41 201781 37 202293 37 202806 36 203319 37 203832 38 204346 37 204859 36 205373 35 205889 32 206401 32 206913 32 207424 33 207936 33 208447 34 208958 34 209469 35 209981 34 210492 35 211003 35 211514 35 212025 35 212537 33 213049 33 213561 32 214073 31 214585 30 215097 29 215609 28 216122 27 216635 25 217147 23 217661 16 218173 13 218686 10 219200 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,134206 8 134713 14 135225 14 135737 16 136247 19 136759 19 137270 21 137781 22 138292 23 138804 23 139315 24 139827 24 140338 24 140850 24 141361 24 141872 25 142384 25 142895 25 143406 25 143917 25 144429 24 144940 23 145452 22 145963 22 146475 21 146987 18 147499 17 148011 16 148523 16 149036 14 149548 12 150061 10 150573 10 151085 9 151597 8 152112 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,19568 4 20078 7 20586 13 21096 16 21606 18 22113 23 22625 23 23135 25 23646 26 24157 25 24667 26 25179 26 25690 27 26201 28 26712 28 27223 29 27734 29 28246 29 28757 29 29269 29 29781 29 30292 30 30804 30 31316 30 31828 30 32339 31 32851 31 33360 34 33872 34 34383 35 34894 36 35404 38 35913 40 36425 40 36936 41 37447 42 37958 43 38469 44 38981 43 39493 43 40005 42 40517 41 41030 39 41543 38 42055 37 42568 35 43082 32 43596 24 44108 23 44623 18 45140 9 45653 3
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,235105 5 235616 11 236124 15 236636 18 237148 19 237658 22 238170 24 238682 25 239194 26 239706 29 240218 29 240730 29 241242 30 241754 30 242266 30 242784 24 243296 24 243808 24 244325 19 244837 19 245358 10 245870 10 246382 10 246894 10 247405 11 247917 11 248429 11 248941 11 249454 10 249966 8 250478 8
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,49261 13 49773 14 50284 16 50795 18 51307 18 51818 19 52329 20 52841 20 53352 22 53864 22 54375 22 54886 23 55398 23 55909 24 56421 24 56932 24 57443 23 57955 23 58466 23 58977 23 59489 22 60000 21 60511 22 61023 22 61535 21 62046 21 62558 20 63069 21 63581 20 64093 19 64604 20 65116 18 65627 18 66139 18 66651 17 67163 16 67675 15 68187 14 68700 13 69213 11 69725 10 70238 8
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,143986 4 144496 7 145007 8 145509 4 145518 10 146019 7 146028 13 146529 24 147040 25 147552 25 148063 25 148574 25 149086 25 149597 7 149619 4 150108 7 150132 2 150620 7 151132 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,216678 7 217190 9 217700 12 218210 15 218722 15 219233 16 219745 16 220257 16 220769 16 221281 16 221793 15 222306 14 222819 12 223332 10 223845 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,98449 1 98958 6 99467 11 99979 12 100491 13 100999 18 101511 18 102022 20 102532 23 103043 24 103553 26 104064 28 104575 30 105086 32 105598 32 106110 32 106622 32 107133 34 107645 34 108157 34 108668 35 109180 35 109691 36 110203 35 110714 36 111226 36 111736 38 112247 39 112756 41 113266 42 113777 42 114287 43 114798 44 115310 42 115821 41 116332 42 116844 41 117355 42 117867 42 118379 42 118891 42 119403 41 119915 41 120427 41 120939 41 121451 40 121964 39 122477 38 122989 38 123504 34 124017 31 124530 29 125050 7
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,63618 4 64125 9 64636 12 65147 13 65658 14 66169 17 66680 18 67191 19 67703 19 68215 19 68726 20 69237 21 69748 22 70260 22 70771 23 71282 24 71794 24 72306 24 72818 24 73329 25 73841 25 74353 25 74865 25 75377 25 75889 24 76400 24 76912 24 77423 25 77935 25 78447 25 78959 25 79471 25 79983 24 80495 24 81007 24 81519 24 82031 24 82543 24 83055 24 83567 24 84079 24 84591 24 85103 24 85615 23 86127 23 86639 10 86658 2 87153 8 87665 7 88178 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,197788 18 198299 19 198810 21 199321 23 199832 25 200341 29 200852 31 201362 36 201872 40 202383 41 202895 42 203406 44 203918 44 204429 46 204941 46 205454 45 205966 46 206478 46 206990 47 207503 46 208015 46 208527 46 209039 46 209552 45 210064 45 210577 44 211089 44 211601 44 212114 43 212626 43 213138 43 213651 42 214163 42 214675 42 215187 42 215699 42 216211 42 216723 42 217235 41 217746 41 218258 41 218771 40 219283 40 219795 40 220307 40 220819 40 221331 40 221843 40 222355 39 222846 6 222867 38 223351 23 223379 37 223862 65 224373 66 224885 65 225397 65 225908 65 226420 65 226932 64 227444 63 227956 63 228469 59 228982 57 229494 34 229535 15 230006 34 230047 12 230520 32 230560 11 231032 32 231074 8 231545 31 232058 30 232571 28 233084 27 233597 26 234115 20 234629 17 235144 10
